"","year","Country","sex","age","rate","mean_climate"
"5143",1999,"Greece","female","55-74 years",2.26,15.9921666666667
"5144",1999,"Greece","female","15-24 years",0.927,15.9921666666667
"5145",1999,"Greece","female","75+ years",2.61,15.9921666666667
"5146",1999,"Greece","female","25-34 years",1.94,15.9921666666667
"5147",1999,"Greece","female","35-54 years",1.64,15.9921666666667
"5148",1999,"Greece","female","5-14 years",0,15.9921666666667
"5149",1999,"Guatemala","female","15-24 years",1.51,23.4184166666667
"5150",1999,"Guatemala","female","75+ years",0,23.4184166666667
"5151",1999,"Guatemala","female","35-54 years",1.13,23.4184166666667
"5152",1999,"Guatemala","female","25-34 years",0.902,23.4184166666667
"5153",1999,"Guatemala","female","5-14 years",0.324,23.4184166666667
"5154",1999,"Guatemala","female","55-74 years",0.504,23.4184166666667
"5155",1999,"Guyana","female","75+ years",16.2,26.42375
"5156",1999,"Guyana","female","25-34 years",13.8,26.42375
"5157",1999,"Guyana","female","55-74 years",11.5,26.42375
"5158",1999,"Guyana","female","35-54 years",9.06,26.42375
"5159",1999,"Guyana","female","15-24 years",27.7,26.42375
"5160",1999,"Guyana","female","5-14 years",2.34,26.42375
"5161",1999,"Hungary","female","5-14 years",0.168,10.655
"5162",1999,"Hungary","female","15-24 years",3.86,10.655
"5163",1999,"Hungary","female","55-74 years",23.1,10.655
"5164",1999,"Hungary","female","35-54 years",17,10.655
"5165",1999,"Hungary","female","25-34 years",7.42,10.655
"5166",1999,"Hungary","female","75+ years",48.6,10.655
"5167",1999,"Iceland","female","35-54 years",2.7,1.84225
"5168",1999,"Iceland","female","75+ years",0,1.84225
"5169",1999,"Iceland","female","15-24 years",9.54,1.84225
"5170",1999,"Iceland","female","5-14 years",0,1.84225
"5171",1999,"Iceland","female","25-34 years",9.84,1.84225
"5172",1999,"Iceland","female","55-74 years",9.88,1.84225
"5173",1999,"Ireland","female","5-14 years",0.36,10.4581666666667
"5174",1999,"Ireland","female","25-34 years",5.41,10.4581666666667
"5175",1999,"Ireland","female","75+ years",4.42,10.4581666666667
"5176",1999,"Ireland","female","35-54 years",5.3,10.4581666666667
"5177",1999,"Ireland","female","15-24 years",5.4,10.4581666666667
"5178",1999,"Ireland","female","55-74 years",6.36,10.4581666666667
"5179",1999,"Israel","female","5-14 years",0,20.8921666666667
"5180",1999,"Israel","female","25-34 years",2.74,20.8921666666667
"5181",1999,"Israel","female","55-74 years",5.16,20.8921666666667
"5182",1999,"Israel","female","15-24 years",1.34,20.8921666666667
"5183",1999,"Israel","female","35-54 years",2.06,20.8921666666667
"5184",1999,"Israel","female","75+ years",10.6,20.8921666666667
"5185",1999,"Italy","female","75+ years",6.47,13.763
"5186",1999,"Italy","female","25-34 years",2.71,13.763
"5187",1999,"Italy","female","15-24 years",1.65,13.763
"5188",1999,"Italy","female","35-54 years",3.56,13.763
"5189",1999,"Italy","female","5-14 years",0.185,13.763
"5190",1999,"Italy","female","55-74 years",5.43,13.763
"5191",1999,"Japan","female","75+ years",34.1,13.0800833333333
"5192",1999,"Japan","female","25-34 years",11.6,13.0800833333333
"5193",1999,"Japan","female","15-24 years",7.29,13.0800833333333
"5194",1999,"Japan","female","55-74 years",20.6,13.0800833333333
"5195",1999,"Japan","female","5-14 years",0.468,13.0800833333333
"5196",1999,"Japan","female","35-54 years",13.4,13.0800833333333
"5197",1999,"Kazakhstan","female","5-14 years",0.657,6.9755
"5198",1999,"Kazakhstan","female","35-54 years",10.4,6.9755
"5199",1999,"Kazakhstan","female","15-24 years",9.13,6.9755
"5200",1999,"Kazakhstan","female","55-74 years",14.6,6.9755
"5201",1999,"Kazakhstan","female","25-34 years",11,6.9755
"5202",1999,"Kazakhstan","female","75+ years",24,6.9755
"5203",1999,"Kiribati","female","15-24 years",0,26.9354166666667
"5204",1999,"Kiribati","female","25-34 years",0,26.9354166666667
"5205",1999,"Kiribati","female","55-74 years",0,26.9354166666667
"5206",1999,"Kiribati","female","75+ years",0,26.9354166666667
"5207",1999,"Kiribati","female","5-14 years",0,26.9354166666667
"5208",1999,"Kiribati","female","35-54 years",0,26.9354166666667
"5209",1999,"Kuwait","female","75+ years",0,26.8368333333333
"5210",1999,"Kuwait","female","25-34 years",3.83,26.8368333333333
"5211",1999,"Kuwait","female","35-54 years",2.62,26.8368333333333
"5212",1999,"Kuwait","female","15-24 years",0.7,26.8368333333333
"5213",1999,"Kuwait","female","55-74 years",0,26.8368333333333
"5214",1999,"Kuwait","female","5-14 years",0,26.8368333333333
"5215",1999,"Kyrgyzstan","female","25-34 years",4.89,4.60033333333333
"5216",1999,"Kyrgyzstan","female","55-74 years",10.1,4.60033333333333
"5217",1999,"Kyrgyzstan","female","75+ years",20.1,4.60033333333333
"5218",1999,"Kyrgyzstan","female","35-54 years",4.5,4.60033333333333
"5219",1999,"Kyrgyzstan","female","15-24 years",4.97,4.60033333333333
"5220",1999,"Kyrgyzstan","female","5-14 years",0.343,4.60033333333333
"5221",1999,"Latvia","female","15-24 years",7.75,7.10891666666667
"5222",1999,"Latvia","female","75+ years",30.6,7.10891666666667
"5223",1999,"Latvia","female","25-34 years",6.56,7.10891666666667
"5224",1999,"Latvia","female","55-74 years",17.9,7.10891666666667
"5225",1999,"Latvia","female","5-14 years",0,7.10891666666667
"5226",1999,"Latvia","female","35-54 years",17.6,7.10891666666667
"5227",1999,"Lithuania","female","55-74 years",20.5,7.67825
"5228",1999,"Lithuania","female","25-34 years",8.57,7.67825
"5229",1999,"Lithuania","female","75+ years",30.4,7.67825
"5230",1999,"Lithuania","female","5-14 years",0.386,7.67825
"5231",1999,"Lithuania","female","35-54 years",19.8,7.67825
"5232",1999,"Lithuania","female","15-24 years",9.81,7.67825
"5233",1999,"Luxembourg","female","35-54 years",14.4,10.5423333333333
"5234",1999,"Luxembourg","female","25-34 years",5.92,10.5423333333333
"5235",1999,"Luxembourg","female","75+ years",17.3,10.5423333333333
"5236",1999,"Luxembourg","female","5-14 years",3.87,10.5423333333333
"5237",1999,"Luxembourg","female","15-24 years",0,10.5423333333333
"5238",1999,"Luxembourg","female","55-74 years",14.2,10.5423333333333
"5239",1999,"Malta","female","75+ years",9.17,19.842
"5240",1999,"Malta","female","5-14 years",0,19.842
"5241",1999,"Malta","female","35-54 years",1.76,19.842
"5242",1999,"Malta","female","55-74 years",5.83,19.842
"5243",1999,"Malta","female","25-34 years",0,19.842
"5244",1999,"Malta","female","15-24 years",3.58,19.842
"5245",1999,"Mauritius","female","5-14 years",0,24.1075
"5246",1999,"Mauritius","female","75+ years",0,24.1075
"5247",1999,"Mauritius","female","25-34 years",18.4,24.1075
"5248",1999,"Mauritius","female","15-24 years",17.5,24.1075
"5249",1999,"Mauritius","female","35-54 years",11,24.1075
"5250",1999,"Mauritius","female","55-74 years",3.25,24.1075
"5251",1999,"Mexico","female","55-74 years",0.819,21.1285
"5252",1999,"Mexico","female","35-54 years",1.21,21.1285
"5253",1999,"Mexico","female","5-14 years",0.359,21.1285
"5254",1999,"Mexico","female","75+ years",0.831,21.1285
"5255",1999,"Mexico","female","25-34 years",1.18,21.1285
"5256",1999,"Mexico","female","15-24 years",2.05,21.1285
"5257",1999,"Netherlands","female","25-34 years",6.47,11.0861666666667
"5258",1999,"Netherlands","female","5-14 years",0.524,11.0861666666667
"5259",1999,"Netherlands","female","35-54 years",8.35,11.0861666666667
"5260",1999,"Netherlands","female","75+ years",9.34,11.0861666666667
"5261",1999,"Netherlands","female","55-74 years",8.62,11.0861666666667
"5262",1999,"Netherlands","female","15-24 years",4.42,11.0861666666667
"5263",1999,"New Zealand","female","15-24 years",14.1,11.61225
"5264",1999,"New Zealand","female","35-54 years",9.11,11.61225
"5265",1999,"New Zealand","female","5-14 years",1.04,11.61225
"5266",1999,"New Zealand","female","55-74 years",5.07,11.61225
"5267",1999,"New Zealand","female","75+ years",4.9,11.61225
"5268",1999,"New Zealand","female","25-34 years",6.79,11.61225
"5269",1999,"Norway","female","15-24 years",8.94,1.27975
"5270",1999,"Norway","female","25-34 years",8.04,1.27975
"5271",1999,"Norway","female","35-54 years",9.96,1.27975
"5272",1999,"Norway","female","75+ years",5.93,1.27975
"5273",1999,"Norway","female","55-74 years",7.01,1.27975
"5274",1999,"Norway","female","5-14 years",0.35,1.27975
"5275",1999,"Panama","female","75+ years",2.97,26.42525
"5276",1999,"Panama","female","5-14 years",0.656,26.42525
"5277",1999,"Panama","female","35-54 years",0.964,26.42525
"5278",1999,"Panama","female","25-34 years",2.03,26.42525
"5279",1999,"Panama","female","55-74 years",1.51,26.42525
"5280",1999,"Panama","female","15-24 years",2.14,26.42525
"5281",1999,"Paraguay","female","25-34 years",0,23.6975833333333
"5282",1999,"Paraguay","female","35-54 years",3.42,23.6975833333333
"5283",1999,"Paraguay","female","5-14 years",0.311,23.6975833333333
"5284",1999,"Paraguay","female","15-24 years",6.14,23.6975833333333
"5285",1999,"Paraguay","female","75+ years",2.13,23.6975833333333
"5286",1999,"Paraguay","female","55-74 years",2.55,23.6975833333333
"5287",1999,"Philippines","female","35-54 years",0.792,26.92575
"5288",1999,"Philippines","female","75+ years",2.71,26.92575
"5289",1999,"Philippines","female","25-34 years",1.07,26.92575
"5290",1999,"Philippines","female","15-24 years",1.29,26.92575
"5291",1999,"Philippines","female","55-74 years",0.8,26.92575
"5292",1999,"Philippines","female","5-14 years",0.0754,26.92575
"5293",1999,"Poland","female","55-74 years",7.2,9.035
"5294",1999,"Poland","female","5-14 years",0.146,9.035
"5295",1999,"Poland","female","35-54 years",6.92,9.035
"5296",1999,"Poland","female","25-34 years",2.93,9.035
"5297",1999,"Poland","female","75+ years",6.2,9.035
"5298",1999,"Poland","female","15-24 years",2.64,9.035
"5299",1999,"Portugal","female","5-14 years",0.535,15.2790833333333
"5300",1999,"Portugal","female","35-54 years",1.63,15.2790833333333
"5301",1999,"Portugal","female","15-24 years",1.07,15.2790833333333
"5302",1999,"Portugal","female","75+ years",10.9,15.2790833333333
"5303",1999,"Portugal","female","25-34 years",1.68,15.2790833333333
"5304",1999,"Portugal","female","55-74 years",4.09,15.2790833333333
"5305",1999,"Puerto Rico","female","15-24 years",0.65,26.0525833333333
"5306",1999,"Puerto Rico","female","35-54 years",1.74,26.0525833333333
"5307",1999,"Puerto Rico","female","75+ years",2.84,26.0525833333333
"5308",1999,"Puerto Rico","female","5-14 years",0.667,26.0525833333333
"5309",1999,"Puerto Rico","female","55-74 years",3.52,26.0525833333333
"5310",1999,"Puerto Rico","female","25-34 years",1.81,26.0525833333333
"5311",1999,"Romania","female","35-54 years",5.57,10.091
"5312",1999,"Romania","female","25-34 years",2.96,10.091
"5313",1999,"Romania","female","55-74 years",7.72,10.091
"5314",1999,"Romania","female","75+ years",8.87,10.091
"5315",1999,"Romania","female","15-24 years",2.61,10.091
"5316",1999,"Romania","female","5-14 years",0.266,10.091
"5317",1999,"Saint Lucia","female","25-34 years",0,27.3285833333333
"5318",1999,"Saint Lucia","female","15-24 years",6.77,27.3285833333333
"5319",1999,"Saint Lucia","female","35-54 years",0,27.3285833333333
"5320",1999,"Saint Lucia","female","5-14 years",0,27.3285833333333
"5321",1999,"Saint Lucia","female","55-74 years",0,27.3285833333333
"5322",1999,"Saint Lucia","female","75+ years",0,27.3285833333333
"5323",1999,"San Marino","female","75+ years",0,14.889
"5324",1999,"San Marino","female","55-74 years",0,14.889
"5325",1999,"San Marino","female","25-34 years",0,14.889
"5326",1999,"San Marino","female","5-14 years",0,14.889
"5327",1999,"San Marino","female","35-54 years",0,14.889
"5328",1999,"San Marino","female","15-24 years",0,14.889
"5329",1999,"Serbia","female","35-54 years",8.8,10.91725
"5330",1999,"Serbia","female","25-34 years",6.43,10.91725
"5331",1999,"Serbia","female","5-14 years",0.694,10.91725
"5332",1999,"Serbia","female","55-74 years",21.1,10.91725
"5333",1999,"Serbia","female","15-24 years",5.76,10.91725
"5334",1999,"Serbia","female","75+ years",55.8,10.91725
"5335",1999,"Singapore","female","75+ years",17.4,27.01675
"5336",1999,"Singapore","female","5-14 years",1.28,27.01675
"5337",1999,"Singapore","female","15-24 years",3.86,27.01675
"5338",1999,"Singapore","female","25-34 years",5.52,27.01675
"5339",1999,"Singapore","female","35-54 years",7.4,27.01675
"5340",1999,"Singapore","female","55-74 years",8.09,27.01675
"5341",1999,"Slovakia","female","75+ years",5.94,8.67558333333333
"5342",1999,"Slovakia","female","55-74 years",6.21,8.67558333333333
"5343",1999,"Slovakia","female","35-54 years",5.74,8.67558333333333
"5344",1999,"Slovakia","female","25-34 years",2.59,8.67558333333333
"5345",1999,"Slovakia","female","15-24 years",1.98,8.67558333333333
"5346",1999,"Slovakia","female","5-14 years",0,8.67558333333333
"5347",1999,"Slovenia","female","35-54 years",16.9,10.6869166666667
"5348",1999,"Slovenia","female","5-14 years",0,10.6869166666667
"5349",1999,"Slovenia","female","75+ years",19,10.6869166666667
"5350",1999,"Slovenia","female","25-34 years",7.63,10.6869166666667
"5351",1999,"Slovenia","female","55-74 years",24.7,10.6869166666667
"5352",1999,"Slovenia","female","15-24 years",7.04,10.6869166666667
"5353",1999,"South Africa","female","75+ years",0.847,18.5455
"5354",1999,"South Africa","female","15-24 years",0.216,18.5455
"5355",1999,"South Africa","female","35-54 years",0.405,18.5455
"5356",1999,"South Africa","female","25-34 years",0.573,18.5455
"5357",1999,"South Africa","female","55-74 years",0.256,18.5455
"5358",1999,"South Africa","female","5-14 years",0.0393,18.5455
"5359",1999,"Spain","female","35-54 years",3.83,14.3665
"5360",1999,"Spain","female","5-14 years",0,14.3665
"5361",1999,"Spain","female","55-74 years",7.44,14.3665
"5362",1999,"Spain","female","75+ years",9.76,14.3665
"5363",1999,"Spain","female","15-24 years",2.11,14.3665
"5364",1999,"Spain","female","25-34 years",1.97,14.3665
"5365",1999,"Sri Lanka","female","75+ years",23.5,27.36125
"5366",1999,"Sri Lanka","female","55-74 years",11.7,27.36125
"5367",1999,"Sri Lanka","female","35-54 years",13,27.36125
"5368",1999,"Sri Lanka","female","25-34 years",20.2,27.36125
"5369",1999,"Sri Lanka","female","15-24 years",30.3,27.36125
"5370",1999,"Sri Lanka","female","5-14 years",2.08,27.36125
"5371",1999,"Suriname","female","15-24 years",19.9,26.7225
"5372",1999,"Suriname","female","55-74 years",4.33,26.7225
"5373",1999,"Suriname","female","25-34 years",5.16,26.7225
"5374",1999,"Suriname","female","35-54 years",7.99,26.7225
"5375",1999,"Suriname","female","5-14 years",0,26.7225
"5376",1999,"Suriname","female","75+ years",0,26.7225
"5377",1999,"Sweden","female","5-14 years",0,3.54391666666667
"5378",1999,"Sweden","female","15-24 years",6.35,3.54391666666667
"5379",1999,"Sweden","female","25-34 years",7.4,3.54391666666667
"5380",1999,"Sweden","female","35-54 years",11.7,3.54391666666667
"5381",1999,"Sweden","female","75+ years",10.8,3.54391666666667
"5382",1999,"Sweden","female","55-74 years",9.94,3.54391666666667
"5383",1999,"Switzerland","female","55-74 years",15.1,7.90283333333333
"5384",1999,"Switzerland","female","15-24 years",5.15,7.90283333333333
"5385",1999,"Switzerland","female","25-34 years",6.73,7.90283333333333
"5386",1999,"Switzerland","female","5-14 years",0.487,7.90283333333333
"5387",1999,"Switzerland","female","75+ years",22.7,7.90283333333333
"5388",1999,"Switzerland","female","35-54 years",11.8,7.90283333333333
"5389",1999,"Thailand","female","35-54 years",4.47,26.22225
"5390",1999,"Thailand","female","55-74 years",4.69,26.22225
"5391",1999,"Thailand","female","75+ years",3.92,26.22225
"5392",1999,"Thailand","female","5-14 years",0.369,26.22225
"5393",1999,"Thailand","female","15-24 years",5.23,26.22225
"5394",1999,"Thailand","female","25-34 years",5.7,26.22225
"5395",1999,"Turkmenistan","female","25-34 years",8.1,16.3785
"5396",1999,"Turkmenistan","female","15-24 years",8.43,16.3785
"5397",1999,"Turkmenistan","female","5-14 years",0.353,16.3785
"5398",1999,"Turkmenistan","female","35-54 years",4.22,16.3785
"5399",1999,"Turkmenistan","female","75+ years",7.72,16.3785
"5400",1999,"Turkmenistan","female","55-74 years",6.25,16.3785
"5401",1999,"Ukraine","female","55-74 years",16.2,9.50725
"5402",1999,"Ukraine","female","5-14 years",0.421,9.50725
"5403",1999,"Ukraine","female","25-34 years",7.32,9.50725
"5404",1999,"Ukraine","female","15-24 years",4.37,9.50725
"5405",1999,"Ukraine","female","35-54 years",10.6,9.50725
"5406",1999,"Ukraine","female","75+ years",25.3,9.50725
